技术,参数-尺寸-角-环境-系数,温度,强度,能量,性能,度,率,量,值,设备,设计-制造,处理,评价-安全-强度,分析,有限元-模拟,理论-效应,疲劳,腐蚀,断裂,爆炸-火灾,损伤-缺陷-失效,检测-检验,预测-试验-实验-测试,接头,封头,壳-层-壁,接管,管道,法兰,螺,杆,管,轮,板,换热器,压力容器,容器,反应器,蒸发器,发生器,搅拌器,过滤器,过热器,器,球罐,储罐,罐,塔,瓶,釜,床,筒,炉,热,流-液,气-氢,酸,标准-规范-准则,法,场-方程-公式-模型,焊接,焊缝,焊,压力,应力-载荷	,力-功,钢,铁,钛,金-金属-材料,结构,性,变形-成形,形,水
自动超声检测技术,组合泄放系数,适用温度,强度不匹配因子,,抗风性能,异径度,自振频率,定量风险分析,ANSYS数值模拟,承压设备常用材料,设计体制,模拟焊后热处理,安全评价,屈曲分析,模拟退火方法,弹性薄壳理论,疲劳断裂,应力腐蚀裂纹,,,缺陷评定,检测时间,检查与试验,油套管接头,S型封头,层间隔震,,天然气管道,,主螺栓螺纹副,,Inconel690合金管子,,钢板中心线,苯乙烯装置换热器,低温压力容器,移动容器,,,,,,,蒸汽加热器,,,单容罐,冷却塔,液化石油气钢瓶,,,三旋中心筒,重沸炉,动态热边界,流致振动,氢脆,,准则方程,最大最小循环计数法,BTC模型,振动焊接,,起裂焊道,允许压力损失,膜致应力,低温冲击功,ADB610钢,,,复合材料修复,显微结构,超弹性,,C形环,
室温应变强化技术,焊缝系数,韧脆转变温度,总应力强度,,改善性能,厚度减薄,失效率,量化,,炼油设备,设计问题,焊接与热处理,接管安全端,稳定性分析,焊接模拟试验,,疲劳寿命评估,冲刷腐蚀,,,椭圆形凹坑损伤,焊接与检验,Gleeble试验,绝缘接头,锥形封头组件,复合型多层真空绝热低温容器,,X80管道钢,,螺带,,矩形波纹管,,板翅式换热器,电厂换热器标准,制冷压力容器,低温绝热容器,,,,,,,低变再沸器,,,罐盖,甲醇吸收塔,气瓶水压外测法,,,,常压炉,热结构耦合,流体诱导振动,西气东输二线工程,,标准规范,图算法,破裂压力模型,焊接数据库,,等离子焊,公称压力,二次应力,预紧力,304H不锈钢,,,哈氏合金B3,局部结构,符合性评定,,形变马氏体,
技术特性,参数化绘图,保温温度,强度匹配,,热工性能,法律制度,地震功率谱,线性分量,,高耸设备,机械设计,热处理规范,合于使用评价,试样分析,模拟,,疲劳监测系统,耐腐蚀性,,,埋地管道缺陷,TOFD检测,楔形张开加载试验,环焊接头,球冠形端封头,镗孔壁厚,,横向共振管道,,螺旋扭片,,横掠管束,,平板,自支承式换热器,移动式压力容器,立式圆筒型储液容器,,,,,,,面式减温器,,,硫化罐,再生塔,CNG钢瓶,,,,乙烯裂解炉,换热阻力特性,汽液两相流,高温烟气,,RCCM规范,锤击法,RBTC模型,焊接工艺评定,,自动TIG焊,初始压力,应力分类,力学特性,异种钢,,,铝合金贮箱,结构优化,柔性探头,,形状重构,
复合复层技术,弯曲参数的选取,瞬态温度场,强度计算,,性能检验,同轴度,排放率,焊接质量,,化工设备设计,线路设计,局部热处理,安全重要物项,适应性分析,有限元方法FEM,,疲劳极限,电化学腐蚀,,,缺陷,破坏性检验,型式试验,内管接头,平管板封头,器壁,,快速卸压管道,,异种材料螺纹联接件,,出水管,,16MnRHIC板,浮头换热器,低温绝热压力容器,抗爆容器,,,,,,,钢丝绳隔振器,,,LNG燃料罐,甲醇合成塔,储气瓶组,,,,,加热带,液固耦合,加氢,,焊接标准,线性匹配方法,NK模型,全焊接,,钎焊,自紧压力,应力仿真,多功能化和搅拌过程自动化,07MnCrMoVDR钢,,,25Cr35NiNb合金,结构特性,垫片非线性,,形势,
安全技术规范,轴向弯曲应力系数,温度应力,蠕变持久强度,,低温性能,尺度效应,频率分离,含湿量,,铬钼钢设备,规范设计方法,缺陷处理,安全端,振动分析,模拟件,,多轴疲劳,空泡腐蚀,,,失效原因,风险检测,气密封实验,套管接头,成形封头,单层高速电渣焊,,P92钢蒸汽管道,,均匀螺栓载荷,,钛制列管式换热器,,厚板铝合金,,重型压力容器,核反应承压容器,,,,,,,光纤光栅传感器,,,大型储液罐,吸附塔,纤维缠绕高压氢气瓶,,,,,对流传热,临界流速,加氢装置,,有色金属材料标准,建模方法,RambergOsgood模型,等离子弧焊接,,装焊,最大泄放压力,动应力,弹性动力学,15钢,,,原材料消耗工艺定额,快开结构,弹性基础,,齿形垫片,
热喷涂技术,裂纹尖端张开角,最低设计金属温度,屈服强度,,疲劳性能,硬度试验,概率,循环弹性模量,,大型特材设备,结构设计,稳定化热处理,钢安全壳封头,ANSYS有限元分析软件,,,疲劳裂纹,氢腐蚀,,,焊接缺陷评定,超声长距离导波检测,拉伸试验,,厚壁球缺封头,壁厚比,,氢气长输管道,,主螺孔,,换热管稳定性,,薄板,,压力容器使用单位,容器开孔补强结构,,,,,,,脱气冷凝器,,,水泥罐箱,底部框架塔,车载LNG气瓶,,,,,过热,不可压缩流体,熔化极气体保护焊,,屈服准则,本构曲线法,现场组装,焊接坡口,,316L堆焊,开启压力,应力指数,侧向力作用,ASTM 4130钢,,,金属磁记忆,子结构,塑性屈服,,U形,
内腐蚀检测技术,动态弯折角,韧脆转变温度曲线,特种高强度钢,,高温性能,断裂韧度,结合率,铁素体量控制,,机械设备,设计爆破压力,数据处理,安全停堆地震,流场分析,,,疲劳断口,腐蚀控制规程,,,垫片失效,无损检验,试验压力,,封头内衬,薄壁换热管,,管道泄漏,,螺栓,,管子—管板焊缝,,厚板N08810合金,,,外压容器,,,,,,,热交换器,,,LNG全容罐,精馏塔,氢气气瓶,,,,,传热,液体晃动,可燃气体,,欧盟标准,组装方法,电化学模型,焊接垫片,,银钎焊,动作压力,许用压缩应力,受力,CrNiMoV钢,,,蒙乃尔合金,支座结构,碱性破裂,,拉伸形变,
再制造技术,裂纹夹角,液氮温度,强度极限,,使用性能,直线度,拔出率,排量测试,,钛设备,外压设计,退火处理,综合评价法,振动疲劳分析,,,高周疲劳,硫化氢应力腐蚀,,,应变失效准则,黑色磁粉检测,试验模型,,非标封头冲压,壳程压降,,主管道,,螺旋埋弧焊管,,Cr5Mo炉管,,平板普通型爆破片,,,非标准矩形截面容器,,,,,,,蒸汽灭菌器,,,不开罐,一塔两用,全复合材料气瓶,,,,,热轧,42氯化镁溶液,高含H2S天然气,,新标准,线性匹配法,应力公式,焊接规程,,堆焊,,残余应力,静摩擦力,2 25Cr1Mo0 25V钢,,,C276合金,支柱结构,塑性变形,,微观形貌,
控制与防治技术,双楔角环垫,,裂尖应力强度σ1′,,性能指标,动态可靠度,位移速率,当量应变范围,,承压设备指令,压力容器分析设计,简易热处理炉,评价指标,失效分析,,,应变疲劳,低温腐蚀,,,损伤张开位移δd′,材料检验,WOL试验,,封头直边,圆柱壳,,长输管道,,铬钼钢螺旋盘管,,管子与管板连接,,中空肋板构件,,,深海外压容器,,,,,,,夹套式塔器,,,平推式门盖硫化罐,反应塔,复合气瓶,,,,,耐热钢,涡流场,气蚀,,国家标准,图解法原理,计算模型,焊接返修,,自动焊,,综合应力,JR阻力曲线,12Cr2MoVWTiB钢,,,35Cr45NiNb微合金,快开门结构,变形特性,,U形膨胀节,
强制性法规上的技术标准,稳定安全系数,,剩余强度,,性能降解,重要度,扩展速率,误差缓冲量,,JB4730《承压设备无损检测》标准,设计与制作,焊后固溶处理,安全完整性,传热分析,,,热疲劳,连多硫酸腐蚀,,,螺孔损伤,监督检验,剩余寿命预测,,顶封头,多层包扎,,工业金属管道工程施工规范,,螺纹翅片管,,复合管板,,不锈钢复合板,,,超高压容器,,,,,,,机器人,,,超大型储油罐,,气瓶,,,,,汽化潜热,液化气,氢剥离,,COD准则,堆焊方法,数学模型,双相钢焊接,,药芯焊丝,,应力计算,成功实例,Q345R钢,,,镍合金,填料函密封结构,非线性弹性,,O形环,
技术指标,全尺寸爆破试验,,高强度气瓶,,压缩回弹性能,振实密度,频率,质量控制,,悬挂式塔设备,加强设计,成形后热处理,安全性评价,时限老化分析,,,疲劳失效,氧化腐蚀,,,超标缺陷,常规检验,焊接试验研究,,压力容器封头,厚壁锥体,,输油管道,,D形螺栓,,超大型波纹管,,复合钢板塔,,,大直径常压容器,,,,,,,ATD再热器,,,硫化罐卡箍,,车用高压氢气瓶,,,,,余热回收,低温液体运输装备,应力导向氢致开裂,,焊接规范,EN 13445直接法,kε模型,自动化焊接,,自保护药芯焊丝电弧焊,,应力—应变曲线,冲击功KV2,316L钢,,,双金属自密封波齿复合垫片,高温保护结构,表面改性,,,
新材料技术评审,全尺寸气体爆破试验,,强度失效,,蠕变性能,刚度条件,裂纹扩展速率,均布分量,,AP1000主设备,常规设计,集气处理站,屈曲安全评价,结构分析,,,疲劳短裂纹,沿晶型应力腐蚀,,,损伤机理,延期检验,落锤撕裂试验DWTT,,平盖加筋封头,壁面剪切应力,,管道风险评分法,,螺栓紧固方法,,管头,,大孔分布板,,,容器类别,,,,,,,池式冷凝器,,,油罐,,高压气瓶,,,,,双椭球热源模型,流道,干气密封,,英国标准,垂直入射法,力学模型,堆焊焊接,,多道焊,,轴向应力,水力载荷,15CrMo钢,,,2219铝合金,结构可靠性,冲击韧性,,,
技术创新,超大尺寸的组合管板,,高强度,,组织及性能,变厚度过渡段连接,容积残余变形率,当量塑性应变能,,高温高压临氢设备,制造方法,预强化处理,安全使用,弹性分析,,,,硫化氢应力腐蚀开裂,,,渐进失效,压力容器检验,试验压差,,双平板封头,单层堆焊,,保温管道,,螺旋折流板,,穿管,,08Ni3DR钢板,,,高压容器,,,,,,,引流器,,,大型油罐,,压缩天然气车用燃料气瓶,,,,,热力耦合仿真,煤液化装置,西气东输二线,,规范案例N284,直接法,现场修复,电熔焊接,,焊带位置,,主应力,缠绕张力,25Cr2MoVA钢,,,异种金属,自支撑结构,自限性,,,
风险分析技术,磁性参数,,B610E高强度钢,,力学性能,延性断裂韧度,固有频率,定量分析,,设备闸门,罐壁设计,热处理,安全联锁完整性等级评估SIL,谐响应分析,,,,内壁母材点腐蚀,,,高温失效,动态检测,韧性试验,,大直径高压球封头,防腐层,,压力管道和压力容器,,钢丝螺套,,管座母材,,底板,,,移动式容器,,,,,,,低温分离器,,,储液罐,,车用高压天然气气瓶,,,,,电加热元件,超临界流体,高温临氢,,标准对比,平均应力修正法,轴对称模型,焊接材料,,焊道集中,,作用应力,动力学响应,225Cr1Mo025V钢,,,易熔合金塞,结构约束,寿命可靠性,,,
超声波缺陷检测技术,角焊缝,,应力强度因子,,传热综合性能,热流密度,横向分辨率,排量评估,,超重、超大直径薄壁塔设备,设计结构,控制和处理措施,安全性,泄压分析,,,,带压沸腾盐酸腐蚀试验,,,早期损伤,不停机全面检验,气压试验,,球形封头,壁板,,热力管道,,螺柱,,双联管,,厚板,,,高压立式液氢容器,,,,,,,卧式分子筛吸附器,,,树脂反应罐,,CNGⅡ复合气瓶,,,,,预后热工艺,液态金属致脆,湿烟气制酸,,标准简介,最大最小计数法,修正公式,带压焊接密封,,补焊,,应力应变关系,F2分力,12Cr2Mo1R钢,,,金属垫片,开孔结构,紧凑性,,,
试样重组技术,Z参数,,压力容器强度计算,,低温性能指标,保守度,应变率效应,当量总应变能,,核设备,焊接制造,固溶处理,评价方法,风险模糊分析,,,,应力腐蚀破裂,,,裂纹缺陷,在线声发射检测,试验验证,,SA387Cr11CL2钢拼焊封头,厚壁管件,,架空管道,,螺纹磨损,,取样管,,225Cr1Mo025V钢板,,,,,,,,,,油冷器,,,,,无隔热气瓶,,,,,蜂窝蓄热体,雨流法,气动声学,,ASME标准,遗传算法,公式拟合,焊接三通,,CHW62QR实芯焊丝,,接触应力,系统动力学SD,柔性石墨不锈钢波齿复合垫片,,,C276哈氏合金,高温高压密封结构,耐蚀性,,,
技术进展,疲劳缺口系数,,湍流强度,,抗冲击性能,分析精度,腐蚀速率,膨胀量,,移动式承压类特种设备,结构优化设计,最终热处理后,安全预警,缺陷分析,,,,腐蚀管道,,,表面损伤,涡流检测,气密性试验,,标准椭圆形封头,双层波纹管,,管道弯矩,,螺纹,,高钢级管线钢,,S11306Q345R复合钢板,,,,,,,,,,变压吸附器,,,,,无缝气瓶,,,,,热工水力,H2S水溶液,加氢站,,TEMA标准,局部法,本构模型,窄间隙焊接,,电子束焊,,许用应力,水平力,新CrMo钢,,,铜及铜合金,,塑性自增强,,,
技术要求,倒角,,疲劳强度,,,风险可接受度,检出率,排水量,,换热设备,整体制造,焊接及热处理,钢制安全壳,分析比较,,,,碱应力腐蚀开裂,,,鼓包缺陷,理化检验,步冷试验,,,厚壁大直径筒节,,高能管道,,螺旋板式换热器,,管束共振,,不锈钢钢板及钢带,,,,,,,,,,SOFO传感器,,,,,CNG2型气瓶,,,,,热成型,液压胀,脉冲气保焊,,专用型焊接评定标准,响应面法,MonteCarlo模型,焊接修复,,焊条电弧焊,,局部应力,组合承载能力,022Cr17Ni12Mo2钢,,,承压用材料,,共振特性,,,
焊接技术,导热系数,,抗拉强度,,,摆动速度,冷却速率,回弹量,,镍制设备,蠕变设计,处理方法,安全状况等级,法规条款分析,,,,腐蚀缺陷,,,界面熔化缺陷,内检测,持久试验,,,急冷室锥壳,,压力管道直管段,,主螺栓孔,,金属波纹管,,环形折流板,,,,,,,,,,汽化器,,,,,,,,,,大热输入焊接,单元流道,药芯焊丝CO2气体保护焊,,修正的NSC准则,压力面积法,演化模型,同种金属焊接,,焊条,,垫片应力,,Cr25Ni35Nb钢,,,材料,,线弹性,,,
聚焦技术,动态弯折角β,,强度试验,,,超压限度,胀管率,弹性模量,,塔设备,设计理念,调质热处理QT,安全性评估,真时程分析,,,,腐蚀凹坑,,,初始几何缺陷,检验程序,试验谱,,,外压壳体,,主给水管道,,螺栓应力分布,,单根换热管,,国产225Cr1Mo03V钢板,,,,,,,,,,循环气冷却器,,,,,,,,,,强化换热,流场,煤制天然气,,RCCMRx标准,有限单元法,VOF模型,焊接裂纹,,未焊透,,应力应变,,低合金钢,,,金属材料,,非线性密封垫片,,,
检验技术,曲率修正系数,,强度试压,,,动态裂纹扩展速度,故障率,质量评价,,协调标准承压设备,按规则设计,,安全区间,金相分析,,,,H2S腐蚀,,,失效,检验案例,深海高压试验罐,,,夹层,,核一级辅助管道,,安装螺栓载荷,,换热管束,,印刷电路板式换热器,,,,,,,,,,低压组合床重整再生器,,,,,,,,,,热源,液化石油气,高压临氢,,规范体系,超声衍射时差法,现场返修,焊接斜三通,,横焊,,温差应力,,12MnNiVR钢,,,金属波齿垫,,稳定性校核,,,
施工技术,相关系数,,胀接强度,,,裂纹高度,蠕变裂纹扩展速率,标准孔板流量计,,设备泄漏,正交试验设计,,适用性评价,化学分析取样方法,,,,应力腐蚀开裂SCC,,,平面型缺陷,断口检验,工艺试验和研究,,,断层解剖,,输气管道,,螺旋板换热器,,690合金管,,全复合板,,,,,,,,,,稳压器,,,,,,,,,,预热,涡流,硫化氢,,法规及标准,有效方法,内聚力模型,焊接填充材料,,焊制三通,,消应力,,TP347不锈钢,,,NiFe基合金,,局限性,,,
装焊技术,无量纲参数,,管道强度,,,搪玻璃层厚度,设备失效概率,批量验收试验,,立式设备,焦炭塔的制造,,安全完整性等级评估,弹塑性应力分析,,,,腐蚀图谱,,,塑性失效,全面检验,胀接试验,,,壳程强化传热,,海底输气管道,,紧固螺栓,,管孔对中,,曲面折流板,,,,,,,,,,仪器化夏比冲击,,,,,,,,,,瞬态传热,两相流诱发的振动,煤气化,,ASME规范,动力松弛法,钝化线方程,焊接冷裂纹,,MAG全位置自动焊,,屈服应力,,X7Ni9钢,,,异种材料,,非线性屈曲,,,
超声聚焦技术,棱角度,,持久强度极限,,,筒体圆度,慢应变速率试验,质量,,真空绝热深冷设备,有限元优化设计,,基本安全要求,高温分析,,,,应力腐蚀试验,,,损伤,周向检测,实验研究,,,厚壁,,供热管道,,,,烟机暖管,,大小孔折流板,,,,,,,,,,LNG汽化器,,,,,,,,,,流动和传热特性,液体冲击,添加氢气,,规范,超声波衍射时差法TOFD,经验公式,,,窄间隙埋弧焊,,真实应力—应变曲线,,S32168不锈钢,,,铜合金,,敏感性,,,
标准技术,参数分析,,磁感应强度,,,未胀合长度,加载速率,质量控制过程中,,承压设备,设计校核,,安全壳闸门,动态失效分析,,,,刀口腐蚀,,,缺陷等级,管道检验,焊接工艺评定试验,,,近断层,,压力管道,,,,压力管线,,折流板,,,,,,,,,,合成气废热回收加热器,,,,,,,,,,局部热应力,流速,氢氧化钠,,EJMA标准,石灰石石膏法脱硫装置,关联公式,,,钨极氩弧焊,,局部应力计算,,低温钢,,,空心金属O形圈,,非均匀性静载荷,,,
技术条件,公称尺寸,,强度,,,柔度法,周长应变速率,高通量管,,,补强设计,,人的不安全行为,热及结构分析,,,,腐蚀及裂纹,,,螺纹损伤,新型检测装置,蠕变试验,,,覆层,,X80钢管道,,,,长管拖车气瓶,,孔板支撑,,,,,,,,,,非能动热交换器,,,,,,,,,,非对称传热,流场特性,燃气站场,,法规与标准体系,方法改进,场协同,,,堆焊修复,,应力—应变,,20G钢,,,碳纤维复合材料,,非线性垫片,,,
载荷图技术,垫片系数,,应力强度,,,结构刚度,初始充满率,激光测量,,,分析设计标准,,功能安全,弱点分析,,,,腐蚀失效,,,体积型缺陷,敏感性检验,小冲杆测试,,,无折边直斜锥壳,,管道,,,,胀管,,熄弧板,,,,,,,,,,丁醛转化器,,,,,,,,,,热机械载荷,新型阻流片,氩气保护,,焊接标准体系,修复方法,子模型,,,Inconel 625堆焊,,弯曲应力,,T23钢,,,材料复验,,安定性,,,
RBI技术,剩余强度系数,,应力强度准则,,,加工精度,阳极溶解速率,无损测量,,,封头制造与标准,,灰色综合评价模型,通用响应分析,,,,应力腐蚀开裂,,,结构失效,相控阵超声检测,正交试验法,,,多层容器,,超级管道,,,,柔性薄管板,,刮板结构,,,,,,,,,,补偿器,,,,,,,,,,热应力场,紊流抖动,氢致开裂,,,直接方法,自回归整合移动平均模型,,,间断焊,,局部应力应变,,15CrMoRH钢,,,冷金属过渡,,塑性安定性,,,
单元生死技术,环境激励,,强度测试,,,断裂扩展速度,曲率,测量,,,分析设计法,,安全监督,非线性有限元分析,,,,氢脆型应力腐蚀裂纹,,,焊缝缺陷,射线透照检测,落锤试验,,,多层材料,,城镇燃气聚乙烯管道,,,,油管,,六分花格板,,,,,,,,,,锅炉给水预热器,,,,,,,,,,热丝TIG,计算流体力学,药芯焊丝熔化极气体保护焊,,,扭矩控制法,拟合公式,,,镍基合金堆焊,,循环应力应变,,WEL—TEN610CF高强钢,,,材料常数,,挠性夹套,,,
互联网信息技术,紧密性参数,,壳体强度,,,概率密度函数,日蒸发率,补偿量,,,热力设计,,安全联锁系统,原因分析,,,,腐蚀防护,,,失效评定曲线,涡流检测系统,超声波测试,,,绝热材料层数,,氢气管道,,,,C型管束热交换器,,锆钢复合板,,,,,,,,,,阀芯传感器,,,,,,,,,,大热输入,流体诱发的振动,氢氟酸,,,TOFD方法,线弹簧模型,,,全位置自动焊,,环向应力,,15CrMoR钢,,,泡沫金属,,完整性,,,
技术特点,管口圆角半径,,临界应力强度因子,,,相对硬度,弯曲伸长率,过程质量控制,,,设计瞬态,,安全评定,弹性应力分析,,,,储罐底板腐蚀,,,失效寿命,检验,随机寿命预测,,,外防腐层,,聚乙烯管道,,,,全焊透结构管板焊缝,,09MnNiDR钢板,,,,,,,,,,传感器安装方法,,,,,,,,,,流固耦合传热,流体诱发振动,临氢,,,TaylorWaters法,力学方程,,,振动焊,,应力水平,,国产A508Ⅲ钢,,,2A14铝合金,,裂纹性质与成因,,,
技术标准,升力系数,,强度焊,,,功率谱密度,裂纹检出率,安全泄放量,,,设计变更,,安全性研究,分析模型,,,,腐蚀坑,,,背侧缺陷,综合检测,试验标准,,,氢致分层,,AP1000主管道,,,,液压胀管,,梯形波纹板,,,,,,,,,,电磁超声换能器,,,,,,,,,,整体热压,外流,225Cr10Mo抗氢钢,,,极限载荷法,现场挂片,,,锻焊结构,,应力应变曲线,,奥氏体不锈钢三通,,,材料替代,,线性弹性,,,
关键技术,燃料系数,,破裂强度,,,疲劳累积损伤度,翅片效率,定量评定,,,寿命设计,,安全完整性等级,比例分析,,,,高温腐蚀,,,开裂缺陷,Lamb波检测,加速寿命试验,,,厚壁金属波纹管,,管道响应,,,,波动管,,弓缺形折流板,,,,,,,,,,氨冷凝器,,,,,,,,,,换热,CO32HCO3溶液,氢鼓泡,,,Master Curve方法,回归方程,,,钴基堆焊,,多维应力状态,,T92铁素体钢,,,5A06铝合金,,低温韧性,,,
成形技术,熔池尺寸,,强度标准值,,,敏化度,,工艺留量,,,顶层设计,,风险评价,非线性分析,,,,腐蚀,,,管道缺陷,交流电磁场检测,试验研究,,,涂层,,核二三级管道,,,,超高压管式反应器,,06Ni9钢板,,,,,,,,,,钽加热器,,,,,,,,,,传热及压降,导流区,地下储气井,,,法规体系,漏磁场,,,连体锻焊件,,应力限制,,304不锈钢,,,双金属自密封波齿垫片,,稳定性研究,,,
相控阵检测技术,疲劳累积使用系数,,强度设计,,,最小厚度,,质量保证,,,生产制造工艺改进,,安全保障,辐射分析,,,,腐蚀泄漏,,,焊接缺陷,无损检测,小冲杆试验法,,,厚壁复合板压力容器,,高压输气管道,,,,长管拖车钢瓶,,多孔板,,,,,,,,,,冷却器,,,,,,,,,,感应加热,流动阻力,气电立焊,,,主曲线法,Chaboche模型,,,激光复合焊,,薄膜应力,,铬钼钢,,,稀有金属钽,,服役可靠性,,,
安装技术,复杂腐蚀环境,,,,,厚度,,吸热量,,,分析设计,,安全装置,极限分析,,,,垢下腐蚀,,,失效评定,自动超声检测,试验,,,球壳板成型,,聚乙烯燃气管道,,,,管板上下表面温差,,热轧板卷,,,,,,,,,,高压洗涤器,,,,,,,,,,热影响区脆化,瞬态流场,高压储氢,,,电测法,Paris公式,,,电渣带极堆焊,,子午向膜应力,,钒改进钢,,,哈氏合金,,韧性破坏,,,
技术,晶粒尺寸,,,,,刚度,,第三、第四当量应力,,,设计规范,,模糊综合评价,风险分析,,,,腐蚀调查,,,一致缺陷模态法,基于风险的检测,残余应力测试,,,圆柱壳体,,燃气管道,,,,90°弯管,,石油储罐底板,,,,,,,,,,硫铵加热器,,,,,,,,,,热成形,流体阻力,致脆性气体,,,迭代方法,,,,特殊焊炬,,强化应力,,T92钢,,,复合材料增强,,横观各向同性,,,
子模型技术,管与管板角焊缝,,,,,等效厚度模拟非线性有限元,,涡量,,,芯体制造,,蒙德评价法,反应谱分析,,,,腐蚀检查,,,疏松缺陷,球罐检验,正交试验,,,热壁加氢反应器,,复合管道,,,,U形管,,薄板奥氏体不锈钢,,,,,,,,,,真空灭菌器,,,,,,,,,,热响应,铅液池,氢气,,,MonteCarlo方法,,,,镍基焊材,,总体一次薄膜应力,,超级双相不锈钢,,,微观金相,,非对称性,,,
应变强化技术,结构尺寸,,,,,平板挠度,,铁含量,,,分析设计准则,,安全稳定性,分析评定,,,,晶间腐蚀试验,,,裂纹等缺陷,钢板超声检测,焊接性试验,,,多孔涂层管,,,,,,Cr9Mo炉管,,钛复合板,,,,,,,,,,一次性补偿器,,,,,,,,,,传热强化,横向流,城镇燃气,,,测定方法,,,,骑座式马鞍型埋弧焊机,,去应力退火,,应变强化奥氏体不锈钢,,,复合材料,,脆性,,,
统计技术,尺寸参数,,,,,长轴长度,,质量符合性验证,,,国产化设计,,安全分析,数理分析,,,,连多硫酸应力腐蚀开裂,,,密封失效,内旋转检测系统IRIS,拉脱力试验,,,中压管壳式余热锅炉,,,,,,长管无缝压力容器,,特厚板,,,,,,,,,,洗涤器,,,,,,,,,,热加工,流体力,高温烟气法,,,应力分类法,,,,焊补,,应力及应变,,钢丝网套,,,材料拘束,,动特性,,,
